doc_id,class,sentiment,year_published,bias,cluster_label,sentence,lemmatized_sent
6076959501,Delo,neutral,2020,left,3,"Kljub temu da Suzana Tratnik v Norhavsu poudarja druge tematike - vprašanje izginule matere , institucionalizacije , specifičnih lokalnih običajev , lezbične ljubezni , konfliktnega odnosa z mačeho - , pa tudi njen svet raste iz pritlehno nasilnega in šovinističnega okolja , kjer se med seboj vsi poznajo in kjer se javne funkcije podrejajo zgodovini in sedanjosti medsebojnih odnosov .","kljub ta da suzana tratnik v norhavs poudarjati drug tematika - vprasanje izginula mati , institucionalizacija , specificen lokalen obicaj , lezbicen ljubezen , konfliktne odnos z maceho - , pa tudi njen svet rasti iz pritlehen nasilen in sovinisticneg okolje , kjer se med se ves poznati in kjer se javen funkcija podrejaja zgodovina in sedanjost medsebojni odnos ."
524581555,Nova24TV,negative,2016,right,3,"Na FDV-ju so najbolj nore aseksualno - lezbične feministke že zdavnaj plasirale to svojo noro idejo v javni diskurz - pod pretvezo , da imajo premalo predavalnic in preveč stranišč .","na fdvaj biti najbolj nora aseksualno - lezbicen feministka ze zdavnaj plasirale ta svoj nora ideja v javen diskurz - pod pretveza , da imeti premalo predavalnica in prevec stranisce ."
731487726,Nova24TV,neutral,2017,right,3,"Bolj kot se veča pritisk homo - lezbičnega - bi - trans - inter - seksualnega lobija na biološko družino mame , očeta in otrok , več je senzacionalnih odkritij , ki razbijajo homoseksualne mite .","bolj kot se veca pritisk homa - lezbicen - biti - trans - inter - seksualneg lobij na bioloska druzina mama , oce in otrok , vec biti senzacionalni odkritje , ki razbijaja homoseksualna mit ."
731487726,Nova24TV,neutral,2017,right,3,"Ta študija analizira znanstvene dokaze o vprašanjih homo - lezbične - bi - trans - inter - seksualne usmerjenosti , objavljenih do danes v znanstvenih revijah .","ta studij analizira znanstven dokaz o vprasanje homa - lezbicen - biti - trans - inter - seksualen usmerjenost , objavljen do danes v znanstven revija ."
731487726,Nova24TV,neutral,2017,right,3,"Najbolj prikrivana resnica s strani homo - lezbičnega - bi - trans - inter - seksualnega lobija pa je , da želi ogromno homoseksualcev in lezbijk zdraviti svojo istospolno usmerjenost , vendar jim homo - lezbični lobi tega preprosto ne dovoli , ker bi bil potem njihov obstoj na kocki .","najbolj prikrivan resnica z stran homa - lezbicen - biti - trans - inter - seksualneg lobij pa biti , da zeleti ogromen homoseksualec in lezbijka zdraviti svoj istospolno usmerjenost , vendar on homa - lezbicen lob ta preprosto ne dovola , ker biti biti potem njihov obstoj na kocka ."
697650436,Nova24TV,neutral,2017,right,3,"Med poročenimi pari je približno 2- 4 % zvez , kjer se v prvem letu poraja nasilno vedenje , med neporočenimi od 20 - 25 % , med lezbičnimi skupnostmi pa približno 50 % .","med porocen par biti priblizno 2 - 4 % zveza , kjer se v prvi leto poraj nasilno vedenje , med neporocen od 20 - 25 % , med lezbicen skupnost pa priblizno 50 % ."
590618683,Nova24TV,negative,2017,right,3,"Ko sem si video ogledal , sem bil najprej šokiran , nato pa užaloščen nad zlorabo otrok za potrebe homo - lezbične - bi - trans - queer - feministične propagande .","ko biti se video ogledati , biti biti najprej sokiran , nato pa uzaloscen nad zloraba otrok za potreba homa - lezbicen - biti - trans - queer - feministicna propaganda ."
643502972,Nova24TV,neutral,2017,right,3,Amerika je le nekaj mesecev po Trumpovi izvolitvi za predsednika znova na udaru homo - lezbičnega - bi - trans - inter - seksualnega imperija .,amerika biti le nekaj mesec po trumpov izvolitev za predsednik znova na udar homa - lezbicen - biti - trans - inter - seksualneg imperija .
684093677,Nova24TV,neutral,2017,right,3,"Za svoje ljudi ji ni dosti mar , odkrito pa podpira homo - lezbični - bi - trans - inter - seksualni lobi in nadomeščanje splavljenih otrok z migranti .","za svoj clovek on biti dosti mara , odkrito pa podpirati homa - lezbicen - biti - trans - inter - seksualna lob in nadomescanje splavljen otrok z migrant ."
647935812,Nova24TV,neutral,2017,right,3,Homo - lezbični - bi - trans - queer aktivisti nad ženske v športu | Nova24TV .,homo - lezbicen - biti - trans - queer aktivisti nad zenska v sport | nova2dtvo .
647935812,Nova24TV,neutral,2017,right,3,Homo - lezbični - bi - trans - queer ( LGBT ) seksualni aktivisti imajo cilj : izriniti ženske iz športnih tekmovanj !,homo - lezbicen - biti - trans - queer ( lgbt ) seksualna aktivisti imeti cilj : izriniti zenska iz sporten tekmovanje !
647935812,Nova24TV,neutral,2017,right,3,"Homo - lezbični - bi - trans - queer ( LGBT ) seksualni aktivisti imajo za cilj , da iz vseh ženskih športnih tekmovanj izrinejo ženske in jih s pravnimi triki ter v imenu namišljenih človekovih pravic spremenijo v tekmovanja moških , preoblečenih v ženske .","homo - lezbicen - biti - trans - queer ( lgbt ) seksualna aktivisti imeti za cilj , da iz ves zenski sporten tekmovanje izrineja zenska in on z praven trik ter v ime namisljen clovekov pravica spremenija v tekmovanje moski , preoblecen v zenska ."
774993635,Nova24TV,neutral,2017,right,3,"Christian Post je poročal , da je v epizodi Zvezda proti silam zla igralec Marc Diaz , ki se je prikupil kot princesa po imenu Turdina , izjavil , da se je v tej vlogi gnusil samemu sebi , kar pa je homo - lezbični - bi - trans - inter - seksualni lobi takoj označil za lažne izjave , uperjene proti skupnosti LGBTQ .","christian post biti porocati , da biti v epizodi zvezda proti sila zla igralec marc diaz , ki se biti prikupilo kot princes po ime turdina , izjaviti , da se biti v ta vloga gnusilo sam se , kar pa biti homa - lezbicen - biti - trans - inter - seksualna lob takoj oznaciti za lazen izjava , uperjen proti skupnost lgbt ."
759281311,Nova24TV,neutral,2017,right,3,"Z anonimnim pismom so se na nas obrnili študentje fakultete za socialno delo in nas opozorili , da pri modulu Socialno delo onkraj heteronormativnosti od njih praktično zahtevajo , da postanejo aktivisti za pravice homo - lezbičnega - bi - trans - inter - seksualnega lobija .","z anonimnim pismo biti se na jaz obrniti student fakulteta za socialen delo in jaz opozoriti , da pri modul socialno delo onkraj heteronormativnosti od on prakticno zahtevati , da postati aktivisti za pravica homa - lezbicen - biti - trans - inter - seksualneg lobij ."
724340760,Nova24TV,neutral,2017,right,3,Istanbulska konvencija je kukavičje jajce homo - lezbičnega - bi - trans - inter - seksualnega lobija | Nova24TV .,istanbulska konvencija biti kukavicje jajce homa - lezbicen - biti - trans - inter - seksualneg lobij | nova2dtvo .
675124708,Nova24TV,neutral,2017,right,3,"Da so v ozadju perverznega učnega načrta homo - lezbični - bi - trans - inter - seksualni aktivisti , pa razkriva namera učnega načrta , naj otroci s posebnimi potrebami razvijajo ustrezen odnos do homoseksualnosti oz. različnih spolnih praks .","da biti v ozadje perverzen ucen nacrt homa - lezbicen - biti - trans - inter - seksualna aktivisti , pa razkrivati namera ucen nacrt , naj otrok z poseben potreba razvijati ustrezen odnos do homoseksualnost oz . razlicen spolen praks ."
672126168,Nova24TV,neutral,2017,right,3,Je homo - lezbični - bi - trans - queer aktivist Lobnik res moralni vzor ?,biti homa - lezbicen - biti - trans - queer aktivist lobnik res moralen vzor ?
680736611,Nova24TV,neutral,2017,right,3,"V imenu človekovih pravic , na katere se sklicuje izjemno bogat in močan homo - lezbični - bi - trans - inter - seksualni lobi , vas bodo po novem kanadskem zakonu lahko kaznovali ali zaprli , če boste z napačnim osebnim zaimkom naslovili osebo s subjektivnim doživljanjem drugačne spolne identitete ali spolnega izraza , kakor se vam bo zdelo .","v ime clovekov pravica , na kateri se sklicuj izjemno bogat in mocen homa - lezbicen - biti - trans - inter - seksualna lob , ti biti po nov kanadsko zakon lahko kaznovati ali zapreti , ce biti z napacen oseben zaimk nasloviti oseba z subjektivnima dozivljanje drugacen spolen identiteta ali spolen izraz , kakor se ti biti zdeti ."
759535090,Nova24TV,negative,2017,right,3,Župan Janković - glavni homo - lezbični - bi - trans - inter - seksualni aktivist | Nova24TV .,zupan jankovic - glaven homa - lezbicen - biti - trans - inter - seksualna aktivist | nova2dtvo .
759535090,Nova24TV,negative,2017,right,3,"Sicer Zoranu Jankoviću , vrhovnemu homo - lezbičnemu - bi - trans - inter - seksualnemu guruju , mogoče ne bodo več všeč in gresta lahko njihovo imenovanje ali služba h komu drugemu .","sicer zoran jankovicu , vrhovnem homa - lezbicen - biti - trans - inter - seksualnem guruj , mogoc ne biti vec vsec in gresta lahko njihov imenovanje ali sluzba k kdo drug ."
590848214,Nova24TV,neutral,2017,right,3,"V času njenega ministrovanja prihaja do izrazitih poskusov umetnega ustvarjanja trenj v odnosih med spoloma , na račun katerega se iz proračuna izdatno napajajo homoseksualne - lezbične - bi - trans - queer - seksualne organizacije , ki davkoplačevalski denar porabljajo za otrokom in družinam sovražne kampanje in pod njenim vodenjem zlorabljajo centre moči , kot je ministrstvo in druge državne ustanove .","v cas njen ministrovanje prihajati do izrazit poskus umeten ustvarjanje trenj v odnos med spolom , na racun kateri se iz proracun izdatno napajaj homoseksualna - lezbicen - biti - trans - queer - seksualen organizacija , ki davkoplacevalska denar porabljati za otrok in druzina sovrazna kampanja in pod njen vodenje zlorabljati center moc , kot biti ministrstvo in drug drzaven ustanova ."
717269637,Nova24TV,negative,2017,right,3,"Z Odlokom o različnosti in vključenosti , s katerim komisija nalaga obvezne programe homo - lezbičnega - bi - trans - inter - seksualnega treninga , komisija prestopa mejo zakonitosti , svobode vesti in svobode veroizpovedi .","z odlok o razlicnost in vkljucenost , z kateri komisija nalaga obvezne program homa - lezbicen - biti - trans - inter - seksualneg treninga , komisija prestop meja zakonitost , svoboda vest in svoboda veroizpoved ."
677019838,Nova24TV,neutral,2017,right,3,Parada ponosa 2017 : Homo - lezbični - bi - trans - inter - seksualni lobi spet zahteva posvojitve otrok ! | Nova24TV .,parada ponos 2017 : homo - lezbicen - biti - trans - inter - seksualna lob spet zahtevati posvojitev otrok ! | nova2dtvo .
677019838,Nova24TV,neutral,2017,right,3,"Zaradi referendumskih nasprotovanj homoseksualnim posvojitvam naj bi jim bila svoboda še vedno kratena , saj se je narod na treh referendumih izrekel proti posvojitvam , teoriji spola in poneumljanju otrok v vrtcih in šolah , česar pa homo - lezbični aktivisti ne spoštujejo , saj z Zoranom Jankovićem , Štrukljem in ostalimi proračunskimi sesalci aktivisti , nenehno posiljujejo javnost s svojimi zahtevami po več pravicah , kar v resnici pomeni zahtevo po pridobivanju tujih otrok .","zaradi referendumski nasprotovanje homoseksualnim posvojitev naj biti on biti svoboda se vedno kratena , saj se biti narod na trije referendum izreci proti posvojitev , teorija spol in poneumljanje otrok v vrtec in sola , kar pa homa - lezbicen aktivisti ne spostovati , saj z zoran jankovic , strukelj in ostal proracunski sesalec aktivisti , nenehno posiljuj javnost z svoj zahteva po vec pravica , kar v resnica pomeniti zahteva po pridobivanje tuj otrok ."
677019838,Nova24TV,neutral,2017,right,3,"Če bi poslušali ideološke zgodbice in pripovedovanje homo - lezbičnih - bi - trans - inter - seksualnih aktivistov , je parada ponosa prikaz upora in boja za človekove pravice , molitev za nerojene pred porodnišnico in predvajanje filma o nedotakljivosti življenja pa je moralno izprijeno dejanje , ki bi ga bilo treba prepovedati .","ce biti poslusati ideoloski zgodbica in pripovedovanje homa - lezbicen - biti - trans - inter - seksualna aktivist , biti parada ponos prikaz upor in boj za clovekov pravica , molitev za nerojen pred porodnisnica in predvajanje film o nedotakljivost zivljenje pa biti moralno izprijena dejanje , ki biti on biti treba prepovedati ."
677019838,Nova24TV,neutral,2017,right,3,"Tako je rekel tudi papež Frančišek , ki je obsodil homoseksualni lobi , do ljudi v stiski pa je bil vedno sočuten - tudi homoseksualnim in lezbičnim osebam je položil na srce , naj mirno živijo svoje življenje in se trudijo iz njega narediti kar najboljše - kot vsak od nas .","tako biti reci tudi papez francisek , ki biti obsodilo homoseksualna lob , do clovek v stiska pa biti biti vedno socuten - tudi homoseksualnim in lezbicen oseba biti poloziti na srce , naj mirno ziveti svoj zivljenje in se trudija iz on narediti kar dober - kot vsak od jaz ."
787488400,Nova24TV,neutral,2018,right,3,Toda homo - lezbični - bi - trans - interseksualni lobi ne miruje .,toda homa - lezbicen - biti - trans - interseksualna lob ne miru .
1149037464,Nova24TV,neutral,2019,right,3,"Žal pa so odgovorni v Disneyu , kot že večkrat , popustili pritiskom homo - lezbičnega - bi - trans - inter - seksualnega lobija , ki svojo napako človeškega razuma , kot teorijo spola imenuje papež Frančišek , vsiljuje vse mlajšim otrokom , zaradi česar otroci niso več varni niti v Disneyjevih parkih !","zal pa biti odgovoren v disney , kot ze veckrat , popustili pritisk homa - lezbicen - biti - trans - inter - seksualneg lobij , ki svoj napaka cloveski razum , kot teorija spol imenovati papez francisek , vsiljuj ves mlad otrok , zaradi kar otrok biti vec varna niti v disneyjev park !"
1180729542,Nova24TV,neutral,2019,right,3,"Trump je v kampanji odločno nasprotoval homo - lezbičnemu - bi - trans - inter - seksualnemu lobiju in javno poudaril , da je zakonska zveza zgolj skupnost moža in žene , kar je velik udarec za zagovornike napake človeškega razuma , kot ideologijo spola imenuje papež Frančišek .","trump biti v kampanja odlocno nasprotovati homa - lezbicen - biti - trans - inter - seksualnem lobij in javen poudariti , da biti zakonska zveza zgolj skupnost moz in zena , kar biti velik udarec za zagovornik napaka cloveski razum , kot ideologija spol imenovati papez francisek ."
1209814362,Nova24TV,neutral,2019,right,3,"Sodnik ameriške zvezne države Kansas je odločil , da mora 47 - letni William Marotta plačati preživnino otroku lezbičnega para , Jennifer Schreiner in Angele Bauer , ki jima je pred petimi leti daroval svojo spermo , po tem ko so v kontakt stopili preko svetovnega spleta .","sodnik ameriski zvezen drzava kansas biti odlociti , da morati 47 - leten william marotta placati prezivnina otrok lezbicen para , jennifer schreiner in angele bauer , ki on biti pred pet leto daroval svoj sperma , po ta ko biti v kontakt stopiti preko svetoven splet ."
1139978833,Nova24TV,neutral,2019,right,3,"Pesem Evrovizije namreč že precej časa velja za velik šov homo - lezbičnega - bi - trans - inter - seksualnega lobija , ki preko tovrstnih dogodkov med vse mlajšimi gledalci promovira homoseksualno agendo .","pesem evrovizija namrec ze precej cas veljati za velik sov homa - lezbicen - biti - trans - inter - seksualneg lobij , ki preko tovrsten dogodek med ves mlad gledalec promovir homoseksualno agendo ."
6101276458,Nova24TV,negative,2020,right,3,"Samodeklarirana 18 - letna lezbična anarhistka , ki želi , da jo naslavljajo kot ona oni in se zavzema za odpravo belskosti , kapitalizma in civilizacije je po poročanju Nationalist Review prek Twitterja začela prosjačiti za donacije .","samodeklarirana 18 - leten lezbicen anarhistka , ki zeleti , da on naslavljaj kot on on in se zavzemati za odprava belskost , kapitalizem in civilizacija biti po porocanje nationalist review prek twitter zaceti prosjacit za donacija ."
771321860,Nova24TV,neutral,2017,right,0,Sprejetje homo - lezbičnega - bi - trans - inter - seksualnega indoktrinacijskega programa kot pogoj za sodelovanje v trgovinski izmenjavi ? !,sprejetje homa - lezbicen - biti - trans - inter - seksualneg indoktrinacijski program kot pogoj za sodelovanje v trgovinski izmenjava ? !
650316906,Nova24TV,neutral,2017,right,0,"Homo - lezbični - bi - trans - inter seksualni lobi je še enkrat pokazal svojo nestrpnost Glede na znane statistične podatke , ki so dostopni in izhajajo iz homoseksualnih krogov , naj bi bilo med 2,7 % in 1,1 % moških in od 1,3 % do 0,4 % žensk , ki so izključno homoseksualno usmerjeni .","homo - lezbicen - biti - trans - inter seksualna lob biti se enkrat pokazati svoj nestrpnost glede na znan statisticne podatek , ki biti dostopna in izhajati iz homoseksualni krog , naj biti biti med 2 , 7 % in 1 , 1 % moski in od 1 , 3 % do c , 4 % zenska , ki biti izkljucno homoseksualno usmerjen ."
650316906,Nova24TV,neutral,2017,right,0,"Takrat so poslanci Cerarjeve vlade , aktivisti Združene levice in homo - lezbični - bi - trans - queer seksualni aktivisti in največji mediji trdili , da to ni res .","takrat biti poslanec cerarjeva vlada , aktivisti zdruzen levica in homa - lezbicen - biti - trans - queer seksualna aktivisti in velik medij trditi , da ta biti res ."
647935812,Nova24TV,neutral,2017,right,0,"Homo - lezbični - bi - trans - queer seksualni aktivisti pod pretvezo človekovih pravic zahtevajo od držav in šol , da priznajo spol , ki si ga lahko poljubno izbirajo .","homo - lezbicen - biti - trans - queer seksualna aktivisti pod pretveza clovekov pravica zahtevati od drzava in sola , da priznati spol , ki se on lahko poljubno izbiraja ."
781586995,Nova24TV,negative,2017,right,0,"Družino namreč opredeli kot življenjsko skupnost otroka , ki mu poljubno dodamo starše ali neko drugo odraslo osebo , ki za otroka skrbi , kar pa ni nič drugega kot prefinjen poskus ponovnega vsiljevanja homo - lezbične - bi - trans - queer seksualne ideologije , ki išče le lastne poti , kako se dokopati do tujih otrok , pomen mame in očeta za dobrobit otrok pa potiska na obrobje .","druzino namrec opredeliti kot zivljenjski skupnost otrok , ki on poljubno dodati stars ali nek drug odraslo oseba , ki za otrok skrbeti , kar pa biti nic drug kot prefinjen poskus ponoven vsiljevanje homa - lezbicen - biti - trans - queer seksualen ideologija , ki iskati le lasten pot , kako se dokopati do tuj otrok , pomen mama in oce za dobrobit otrok pa potisk na obrobje ."
630860760,Nova24TV,negative,2017,right,0,Je znana in uspešna zagovornica privilegijev homo - lezbičnega - trans - bi - queer seksualnega lobija .,biti znan in uspesen zagovornica privilegij homa - lezbicen - trans - biti - queer seksualneg lobij .
672126168,Nova24TV,neutral,2017,right,0,Fenomenalno plačani državni homo - lezbični - bi - trans - queer seksualni inkvizitor Miha Lobnik zahteva več pristojnosti in več denarja ! | Nova24TV .,fenomenalno placan drzaven homa - lezbicen - biti - trans - queer seksualna inkvizitor miha lobnik zahtevati vec pristojnost in vec denar ! | nova2dtvo .
680736611,Nova24TV,neutral,2017,right,0,Homoseksualni lobi v Sloveniji gre po isti poti Homo - lezbični - bi - trans - inter - seksualni lobi v Sloveniji ni nič drugačen kot drugod po svetu .,homoseksualna lob v slovenija iti po isti pot homo - lezbicen - biti - trans - inter - seksualna lob v slovenija biti nic drugacen kot drugod po svet .
713871471,Nova24TV,negative,2017,right,0,Predrznost v praksi : Homo - lezbični - bi - trans - queer seksualni aktivisti že v osnovni šoli otrokom perejo možgane glede izbire spola | Nova24TV .,predrznost v praksa : homo - lezbicen - biti - trans - queer seksualna aktivisti ze v osnoven sola otrok pereja mozgani glede izbira spol | nova2dtvo .
713871471,Nova24TV,negative,2017,right,0,"Kot lahko v tem konkretnem primeru vidimo , homo - lezbični - bi - trans - queer seksualni aktivisti postajajo vedno bolj agresivni , saj posegajo že v vrtce in otroke prepričujejo , da si lahko spol izberejo sami .","kot lahko v ta konkreten primer videti , homa - lezbicen - biti - trans - queer seksualna aktivisti postajaj vedno bolj agresiven , saj posegaja ze v vrtca in otrok prepricev , da se lahko spol izbrati sam ."
650748758,Nova24TV,negative,2017,right,0,Vsaka naslednja faza homo - lezbičnega - bi - trans - queer seksualnega aktivizma je bolj nasilna | Nova24TV .,vsak naslednji faza homa - lezbicen - biti - trans - queer seksualneg aktivizem biti bolj nasilna | nova2dtvo .
650748758,Nova24TV,negative,2017,right,0,Homo - lezbični - bi - trans - queer seksualni aktivisti nimajo nobene meje .,homo - lezbicen - biti - trans - queer seksualna aktivisti imeti noben meja .
650748758,Nova24TV,negative,2017,right,0,"Homo - lezbični - bi - trans - queer seksualni aktivisti želijo utišati drugače misleče , predvsem kristjane , kot tiste , ki naj bi bili konzervativni .","homo - lezbicen - biti - trans - queer seksualna aktivisti zeleti utisati drugace mislec , predvsem kristjan , kot tisti , ki naj biti biti konzervativna ."
826891935,Nova24TV,negative,2018,right,0,"Homo - lezbični - bi - trans - inter - seksualni lobi v Torinu je pred časom na sodišču obtožil 64 - letno zdravnico Silvano De Mari , ki je trdila , da je homoseksualnost bolezen , poroča torinska izdaja portala Repubblica .","homo - lezbicen - biti - trans - inter - seksualna lob v torino biti pred cas na sodisce obtozilo 64 - letno zdravnica silvano de mari , ki biti trdilo , da biti homoseksualnost bolezen , porocati torinska izdajati portala repubblica ."
849367959,Nova24TV,neutral,2018,right,0,"Skriti pomen konvencije Istanbulska konvencija je tudi prikrito orodje za dosego ciljev homo - lezbičnega - bi - trans - queer seksualnega lobija , je tudi prva mednarodna pogodba v zgodovini Sveta Evrope , kjer pri pripravi niso sodelovale države članice , ampak so jo pripravljale strokovne skupine , v katerih so imeli končno besedo radikalni ideologi teorije spola .","skriti pomen konvencija istanbulska konvencija biti tudi prikrit orodje za dosego cilj homa - lezbicen - biti - trans - queer seksualneg lobij , biti tudi prvi mednaroden pogodba v zgodovina svet evropa , kjer pri priprava biti sodelovala drzava clanica , ampak biti on pripravljalo strokoven skupina , v kateri biti imeti koncno beseda radikalna ideolog teorija spol ."
1116320686,Nova24TV,neutral,2019,right,0,"Prav tako pa se v šolah in javnosti odločno zoperstavite teoriji spola in homo - lezbični - bi - trans - queer seksualni socialni agendi , katere cilj je en sam : razpad družin , drogiranje mladine , uničenje slovenskega naroda in uvajanje kulture smrti .","prav tako pa se v sola in javnost odlocno zoperstavite teorija spol in homa - lezbicen - biti - trans - queer seksualna socialen agend , kateri cilj biti en sam : razpad druzina , drogiranje mladina , unicenje slovenski narod in uvajanje kultura smrt ."
1141432941,Tednik Demokracija,neutral,2019,right,0,"Kako ustaviti nasilni homo - lezbični - bi - trans - queer seksualni lobi , ki ga podpirajo komunisti ?","kako ustaviti nasilen homa - lezbicen - biti - trans - queer seksualna lob , ki on podpirati komunist ?"
1141432941,Tednik Demokracija,neutral,2019,right,0,"Da se Slovenija sooča z novim agresivnim valom homo - lezbičnega - bi - trans - queer seksualnega aktivizma , nam je znano že precej časa .","da se slovenija sooc z nov agresivnima val homa - lezbicen - biti - trans - queer seksualneg aktivizem , jaz biti znan ze precej cas ."
